; Speeches List by alexguirre
; Format:
; VOICE_NAME = SPEECH_NAME, INDEX
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_FRIGHTENED_MED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_HI, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_HOWS_IT_GOING, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_INSULT_HIGH, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_INSULT_HIGH, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_INSULT_MED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_INSULT_MED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_NO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_SHOCKED_HIGH, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_SHOCKED_HIGH, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_SHOCKED_MED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_SHOCKED_MED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_THANKS, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_WAR_CRY, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_WAR_CRY, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_WAR_CRY, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_WAR_CRY, 4
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_WAR_CRY, 5
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_WHATEVER, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GENERIC_YES, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GOODBYE_ACROSS_STREET, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GOODBYE_ACROSS_STREET, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GOODBYE_ACROSS_STREET, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GREET_ACROSS_STREET, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GREET_ACROSS_STREET, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GREET_ACROSS_STREET, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GUN_BEG, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GUN_COOL, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = GUN_COOL, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = HIT_WOMAN, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = HIT_WOMAN, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = JACK_VEHICLE_BACK, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = JACK_VEHICLE_BACK, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = JACKED_GENERIC, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = JACKED_GENERIC, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = KIFFLOM_GREET, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = LOOKING_AT_PHONE, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = MOVE_IN, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = MOVE_IN, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = MOVE_IN, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = NICE_CAR, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = NICE_CAR, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = NICE_CAR_SHOUT, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = NICE_CAR_THANKS, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = OVER_THERE, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PED_RANT_01, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CALL_COPS, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CALL_COPS, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV1_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV1_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV1_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV1_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV1_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV2_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV2_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV2_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV2_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV2_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV3_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV3_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV3_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV3_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV3_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV4_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV4_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV4_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV4_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV4_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV5_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV5_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV5_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV5_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV5_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV6_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV6_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV6_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV6_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV6_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV7_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV7_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV7_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV7_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV7_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV8_CHAT1, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV8_CHAT2, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV8_CHAT3, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV8_INTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PHONE_CONV8_OUTRO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PINNED_DOWN, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PINNED_DOWN, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PINNED_DOWN, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PINNED_DOWN, 4
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PINNED_DOWN, 5
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_BUMPED_INTO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_BUMPED_INTO, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_FOLLOWING, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_FOLLOWING, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_GENERIC, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_GENERIC, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_GENERIC, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_HIT_CAR, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_HIT_CAR, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_STARING, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_STARING, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = PROVOKE_TRESPASS, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RELOADING, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RELOADING, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RELOADING, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RESCUE_INJURED_BUDDY, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RESCUE_INJURED_BUDDY, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RUN_OVER_PLAYER, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = RUN_OVER_PLAYER, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SEE_WEIRDO, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_IGNORED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_IGNORED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_INSULT, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_INSULT, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_PERV_AT_WOMAN_AGGRESSIVE, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_PERV_AT_WOMAN_AGGRESSIVE, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_PERV_AT_WOMAN_PERV, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_PERV_AT_WOMAN_PERV, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_PERV_AT_WOMAN_PERV, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_COP, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_COP, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_GANG, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_GANG, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_GANG, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_PED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_PED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SHOUT_THREATEN_PED, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = STEPPED_IN_SHIT, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SURROUNDED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SURROUNDED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SURROUNDED, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SURROUNDED, 4
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SURROUNDED, 5
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_KILLED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_KILLED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_LOST, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_LOST, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_LOST, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_SPOTTED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_SPOTTED, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = SUSPECT_SPOTTED, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = TAKE_COVER, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = TAKE_COVER, 2
A_M_M_HILLBILLY_01_WHITE_MINI_03 = TAKE_COVER, 3
A_M_M_HILLBILLY_01_WHITE_MINI_03 = TAKE_COVER, 4
A_M_M_HILLBILLY_01_WHITE_MINI_03 = TAKE_COVER, 5
A_M_M_HILLBILLY_01_WHITE_MINI_03 = TRAPPED, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = UP_THERE, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = WON_DISPUTE, 1
A_M_M_HILLBILLY_01_WHITE_MINI_03 = WON_DISPUTE, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = AGREE_ACROSS_STREET, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = AGREE_ACROSS_STREET, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = AGREE_ACROSS_STREET, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = BLOCKED_GENERIC, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = BLOCKED_GENERIC, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = BUDDY_DOWN, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = BUDDY_DOWN, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = BUMP, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = BUMP, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CALL_COPS_COMMIT, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CALL_COPS_THREAT, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CHAT_RESP, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CHAT_RESP, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CHAT_RESP, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CHAT_STATE, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CHAT_STATE, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CHAT_STATE, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_ME, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_ME, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_ME, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_ME, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_ME, 5
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_YOU, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_YOU, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_YOU, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = COVER_YOU, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CRASH_GENERIC, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CRASH_GENERIC, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = CRASH_GENERIC, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DODGE, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DODGE, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DRAW_GUN, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DRAW_GUN, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DRAW_GUN, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DUCK, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DUCK, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DUCK, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = DUCK, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = EXPLOSION_IS_IMMINENT, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FALL_BACK, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FALL_BACK, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FALL_BACK, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FALL_BACK, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FIGHT, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FIGHT, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FIGHT, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FIGHT_RUN, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FOOT_CHASE, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FOOT_CHASE, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FOOT_CHASE, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FOOT_CHASE_LOSING, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FOOT_CHASE_RESPONSE, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = FOOT_CHASE_RESPONSE, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_BYE, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_BYE, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_CURSE_HIGH, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_CURSE_HIGH, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_CURSE_MED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_CURSE_MED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_FRIGHTENED_HIGH, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_FRIGHTENED_HIGH, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_FRIGHTENED_MED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_FRIGHTENED_MED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_HI, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_HOWS_IT_GOING, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_INSULT_HIGH, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_INSULT_HIGH, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_INSULT_MED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_INSULT_MED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_NO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_SHOCKED_HIGH, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_SHOCKED_HIGH, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_SHOCKED_MED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_SHOCKED_MED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_THANKS, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_WAR_CRY, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_WAR_CRY, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_WAR_CRY, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_WAR_CRY, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_WAR_CRY, 5
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_WHATEVER, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GENERIC_YES, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GOODBYE_ACROSS_STREET, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GOODBYE_ACROSS_STREET, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GOODBYE_ACROSS_STREET, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GREET_ACROSS_STREET, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GREET_ACROSS_STREET, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GREET_ACROSS_STREET, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GUN_BEG, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GUN_COOL, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = GUN_COOL, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = HIT_WOMAN, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = HIT_WOMAN, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = JACK_VEHICLE_BACK, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = JACK_VEHICLE_BACK, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = JACKED_GENERIC, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = JACKED_GENERIC, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = KIFFLOM_GREET, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = MOVE_IN, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = MOVE_IN, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = MOVE_IN, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = NICE_CAR, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = NICE_CAR, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = NICE_CAR_SHOUT, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = NICE_CAR_THANKS, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = OVER_THERE, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PED_RANT_01, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PED_RANT_01, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CALL_COPS, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CALL_COPS, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV1_CHAT1, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV1_CHAT2, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV1_CHAT3, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV1_INTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV1_OUTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV2_CHAT1, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV2_CHAT2, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV2_CHAT3, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV2_INTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV2_OUTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV3_CHAT1, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV3_CHAT2, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV3_CHAT3, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV3_INTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV3_OUTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV4_CHAT1, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV4_CHAT2, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV4_CHAT3, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV4_INTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PHONE_CONV4_OUTRO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PINNED_DOWN, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PINNED_DOWN, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PINNED_DOWN, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PINNED_DOWN, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = PINNED_DOWN, 5
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RELOADING, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RELOADING, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RELOADING, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RESCUE_INJURED_BUDDY, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RESCUE_INJURED_BUDDY, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RUN_OVER_PLAYER, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = RUN_OVER_PLAYER, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SEE_WEIRDO, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_IGNORED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_IGNORED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_INSULT, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_INSULT, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_INSULT, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_PERV_AT_WOMAN_PERV, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_PERV_AT_WOMAN_PERV, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_PERV_AT_WOMAN_PERV, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_COP, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_COP, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_GANG, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_GANG, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_GANG, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_PED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SHOUT_THREATEN_PED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SURROUNDED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SURROUNDED, 2
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SURROUNDED, 3
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SURROUNDED, 4
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SURROUNDED, 5
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SUSPECT_KILLED, 1
A_M_M_HILLBILLY_02_WHITE_MINI_01 = SUSPECT_KILLED, 2
